DROP,%UNWEIGHTED ILI
3266,1.12311
3267,0.191416
3268,0.429799
3269,0.787458
3270,0.552334
3271,0.734363
3272,2.3979
3273,1.45674
3274,1.15033
3275,1.08278
3276,0.155885
3277,0.19747
3278,0.745019
3279,0.586302
3280,0.640665
3281,2.54658
3282,1.25126
3283,1.39028
3284,0.771183
3285,0.167237
3286,0.20235
3287,0.622351
3288,0.579529
3289,0.553807
3290,2.83354
3291,1.29648
3292,1.18586
3293,0.768632
3294,0.138594
3295,0.248242
3296,0.827596
3297,0.512586
3298,0.525665
3299,2.48222
3300,1.39612
3301,1.41777
3302,0.638093
3303,0.20189
3304,0.27042
3305,0.579938
3306,0.664481
3307,0.378162
3308,1.79633
3309,1.58089
3310,1.29766
3311,0.807918
3312,0.119512
3313,0.179235
3314,0.791444
3315,0.641145
3316,0.503918
3317,1.49254
3318,1.82131
3319,1.48733
3320,0.496614
3321,0.151117
3322,0.182661
3323,0.806535
3324,0.611749
3325,0.42012
3326,2.28013
3327,1.56908
3328,0.911926
3329,0.570613
3330,0.241369
3331,0.193205
3332,0.829644
3333,0.710419
3334,0.455513
3335,2.36177
3336,2.14828
3337,0.820335
3338,0.366783
3339,0.150094
3340,0.18679
3341,1.06806
3342,0.869853
3343,0.767611
3344,2.63875
3345,2.20308
3346,1.18621
3347,0.883479
3348,0.220851
3349,0.261866
3350,0.937912
3351,0.65199
3352,0.554393
3353,2.62078
3354,1.73462
3355,1.13334
3356,1.07396
3357,0.121022
3358,0.280969
3359,0.998483
3360,0.664617
3361,0.605455
3362,2.72858
3363,1.9499
3364,1.34623
3365,1.15969
3366,0.246011
3367,0.287718
3368,0.867328
3369,0.953958
3370,0.486558
3371,2.3685
3372,2.16224
3373,1.01945
3374,1.28615
3375,0.507362
3376,1.23618
3377,1.39138
3378,0.59687
3379,0.757447
3380,1.88201
3381,1.38165
3382,1.6045
3383,1.40427
3384,0.464246
3385,1.10043
3386,1.38268
3387,0.60241
3388,0.82438
3389,1.76733
3390,1.75376
3391,0.714359
3392,1.45871
3393,0.591471
3394,1.41944
3395,1.41126
3396,0.680168
3397,0.850064
3398,1.74577
3399,2.18474
3400,0.631022
3401,1.42303
3402,0.632198
3403,1.18207
3404,1.4206
3405,0.696844
3406,0.930839
3407,1.76055
3408,2.22887
3409,0.647615
3410,1.26816
3411,0.724593
3412,1.2117
3413,1.36341
3414,0.712843
3415,1.02067
3416,1.91255
3417,2.61048
3418,0.731366
3419,1.50639
3420,0.589555
3421,1.13377
3422,1.47855
3423,0.800668
3424,1.10269
3425,2.30251
3426,3.29172
3427,0.883553
3428,1.4767
3429,0.719849
3430,1.3875
3431,1.70212
3432,0.85196
3433,1.14195
3434,2.97129
3435,3.69848
3436,0.719441
3437,1.30822
3438,1.01902
3439,2.12871
3440,1.68913
3441,0.944724
3442,1.40686
3443,3.60777
3444,4.1214
3445,1.12693
3446,1.58252
3447,0.697081
3448,1.87429
3449,1.68607
3450,1.15695
3451,1.54091
3452,2.95415
3453,3.68244
3454,0.928719
3455,1.37391
3456,0.88959
3457,1.90081
3458,1.83237
3459,1.17413
3460,1.67121
3461,3.94054
3462,3.75019
3463,1.00246
3464,1.61296
3465,1.04705
3466,2.15644
3467,2.06429
3468,1.316
3469,2.53466
3470,5.75854
3471,5.16254
3472,1.13222
3473,1.66479
3474,1.02913
3475,2.81071
3476,2.58862
3477,1.92174
3478,3.056
3479,5.50758
3480,5.29223
3481,1.40042
3482,2.42133
3483,1.65556
3484,3.00935
3485,3.61871
3486,1.73832
3487,2.80553
3488,5.77196
3489,6.58325
3490,2.12904
3491,2.24483
3492,1.45004
3493,2.39827
3494,2.71789
3495,2.05857
3496,1.83373
3497,3.0803
3498,4.30787
3499,1.29081
3500,2.59715
3501,1.09072
3502,1.72541
3503,2.16757
3504,1.57429
3505,1.53501
3506,2.7261
3507,3.83771
3508,0.977237
3509,2.75996
3510,1.43896
3511,1.82606
3512,2.28652
3513,1.6994
3514,1.53714
3515,2.78031
3516,4.78909
3517,1.22196
3518,2.84604
3519,1.00954
3520,2.38154
3521,2.70969
3522,2.03733
3523,1.71629
3524,3.70711
3525,5.9399
3526,1.37486
3527,3.45788
3528,1.32478
3529,2.19136
3530,3.3803
3531,2.97992
3532,1.95052
3533,3.40945
3534,5.96601
3535,1.94446
3536,3.916
3537,1.66496
3538,2.25199
3539,3.49796
3540,2.72609
3541,2.59767
3542,4.19727
3543,7.34128
3544,1.86389
3545,4.34483
3546,1.83446
3547,2.41252
3548,3.65119
3549,2.98861
3550,2.79777
3551,4.08145
3552,7.85736
3553,2.03579
3554,3.86104
3555,1.82746
3556,2.24583
3557,3.41228
3558,2.87136
3559,2.86309
3560,4.26745
3561,7.66864
3562,1.90982
3563,3.17506
3564,1.82341
3565,1.83905
3566,3.08618
3567,2.17088
3568,2.46165
3569,3.36192
3570,6.57542
3571,1.70726
3572,2.93621
3573,1.64847
3574,1.93562
3575,3.09645
3576,1.59569
3577,2.51104
3578,2.65402
3579,5.42082
3580,1.61644
3581,2.79799
3582,1.71534
3583,2.32644
3584,3.1779
3585,1.68
3586,2.18854
3587,2.39074
3588,4.79665
3589,1.76814
3590,2.28701
3591,1.42144
3592,1.84235
3593,3.11181
3594,1.24226
3595,1.62919
3596,2.24944
3597,3.16453
3598,1.38887
3599,1.97605
3600,1.34369
3601,1.80047
3602,1.95776
3603,1.01463
3604,1.4147
3605,1.39171
3606,3.01545
3607,1.11759
3608,1.91627
3609,1.26369
3610,1.66866
3611,1.51682
3612,0.83499
3613,0.981458
3614,1.74423
3615,2.99848
3616,0.970074
3617,1.08089
3618,1.15678
3619,1.29815
3620,1.42728
3621,0.893488
3622,1.11108
3623,1.54514
3624,3.39521
3625,0.74276
3626,1.69307
3627,1.01254
3628,0.890019
3629,1.31666
3630,0.860622
3631,0.891416
3632,1.92365
3633,2.48525
3634,0.747342
3635,1.2199
3636,0.767296
3637,0.852858
3638,1.29903
3639,0.650084
3640,0.74904
3641,1.65335
3642,2.57368
3643,0.629221
3644,1.17384
3645,0.60301
3646,0.7307
3647,1.15891
3648,0.605974
3649,0.69957
3650,1.70193
3651,2.21578
3652,0.549107
3653,1.21228
3654,0.49878
3655,0.745736
3656,1.04186
3657,0.846915
3658,0.747518
3659,1.4017
3660,2.27643
3661,0.53101
3662,1.2168
3663,0.20783
3664,0.822102
3665,1.04842
3666,0.688413
3667,0.631195
3668,1.14715
3669,2.1745
3670,0.40628
3671,1.12875
3672,0.200097
3673,1.03739
3674,1.07032
3675,0.457547
3676,0.583353
3677,1.27901
3678,2.03182
3679,0.457401
3680,1.03076
3681,0.31129
3682,0.955521
3683,1.03199
3684,0.7155
3685,0.677215
3686,1.35924
3687,2.06104
3688,0.477528
3689,1.14298
3690,0.191806
3691,0.718196
3692,0.81393
3693,0.595504
3694,0.506742
3695,1.07088
3696,1.72587
3697,0.417163
3698,0.992538
3699,0.287545
3700,0.709812
3701,0.757161
3702,0.54389
3703,0.519812
3704,0.96785
3705,1.69807
3706,0.415504
3707,1.05541
3708,0.334121
3709,0.696056
3710,0.760804
3711,0.561882
3712,0.497258
3713,0.518006
3714,1.52061
3715,0.410875
3716,0.982251
3717,0.334528
3718,0.45584
3719,0.71462
3720,0.605923
3721,0.476563
3722,0.620476
3723,1.88842
3724,0.366952
3725,0.974421
3726,0.313449
3727,0.56926
3728,0.703081
3729,0.52879
3730,0.46577
3731,1.17431
3732,1.35792
3733,0.444032
3734,0.535069
3735,0.315216
3736,0.36068
3737,0.474576
3738,0.675118
3739,0.463461
3740,1.05855
3741,1.03138
3742,0.403576
3743,0.299245
3744,0.262578
3745,0.389297
3746,0.652212
3747,0.669042
3748,0.385292
3749,0.641026
3750,1.53956
3751,0.314187
3752,0.554822
3753,0.176974
3754,0.473195
3755,0.667881
3756,0.57009
3757,0.469684
3758,0.888966
3759,1.66315
3760,0.386913
3761,0.482662
3762,0.182966
3763,0.360235
3764,0.449761
3765,0.573737
3766,0.351466
3767,0.836907
3768,1.47781
3769,0.359109
3770,0.414347
3771,0.188121
3772,0.319714
3773,0.702653
3774,0.704174
3775,0.318843
3776,1.05624
3777,1.44062
3778,0.3617
3779,0.580295
3780,0.227511
3781,0.415747
3782,0.668896
3783,0.669991
3784,0.45919
3785,1.02081
3786,1.46907
3787,0.274905
3788,0.711453
3789,0.252587
3790,0.464126
3791,0.715857
3792,0.528609
3793,0.332487
3794,1.12971
3795,1.70304
3796,0.341129
3797,1.32936
3798,0.243309
3799,0.339814
3800,0.768635
3801,0.729348
3802,0.489804
3803,1.0075
3804,1.63948
3805,0.434196
3806,1.03774
3807,0.224458
3808,0.320979
3809,1.08685
3810,0.729877
3811,0.712022
3812,1.42725
3813,1.41452
3814,0.564447
3815,1.28532
3816,0.222898
3817,0.362478
3818,0.970548
3819,0.718563
3820,0.613292
3821,0.716284
3822,2.06177
3823,0.486996
3824,1.28281
3825,0.298321
3826,0.357995
3827,1.12196
3828,0.734834
3829,0.647904
3830,0.552453
3831,2.62713
3832,0.494149
3833,1.24641
3834,0.39764
3835,0.537521
3836,1.0753
3837,0.706147
3838,0.634501
3839,0.286879
3840,2.25846
3841,0.550888
3842,1.57665
3843,0.647286
3844,1.08594
3845,1.17279
3846,0.6638
3847,0.764435
3848,2.37172
3849,2.4072
3850,0.631647
3851,0.890748
3852,0.738339
3853,1.15903
3854,1.22441
3855,0.55357
3856,0.79921
3857,2.88231
3858,3.07201
3859,0.942127
3860,1.22457
3861,0.66041
3862,1.32846
3863,1.1362
3864,0.782684
3865,0.810231
3866,2.5594
3867,3.18255
3868,0.868743
3869,1.42248
3870,0.837538
3871,1.35938
3872,1.37572
3873,0.849732
3874,0.975749
3875,2.38726
3876,3.42259
3877,0.923884
3878,1.29126
3879,0.852098
3880,1.52005
3881,1.30288
3882,0.930586
3883,1.06244
3884,2.60238
3885,3.77299
3886,0.927905
3887,1.39164
3888,0.806479
3889,1.70417
3890,1.40367
3891,0.851648
3892,1.16444
3893,2.67775
3894,4.00722
3895,0.952985
3896,1.46049
3897,0.741503
3898,1.71929
3899,1.56284
3900,1.01825
3901,1.34938
3902,3.62194
3903,3.79152
3904,0.983293
3905,1.26842
3906,1.12378
3907,1.92928
3908,1.71019
3909,0.965875
3910,1.57177
3911,4.45586
3912,4.43859
3913,1.23249
3914,1.73931
3915,0.902715
3916,1.88977
3917,1.43719
3918,0.912499
3919,1.26195
3920,3.24657
3921,4.11779
3922,0.972547
3923,1.3467
3924,1.00855
3925,1.89836
3926,1.54825
3927,0.912512
3928,1.23816
3929,3.87125
3930,3.32243
3931,0.956055
3932,1.56135
3933,0.864924
3934,2.03671
3935,1.59483
3936,1.33593
3937,1.31315
3938,3.17149
3939,2.95273
3940,1.20861
3941,1.79688
3942,0.885314
3943,2.08139
3944,2.07444
3945,1.1873
3946,1.75743
3947,3.27995
3948,3.09509
3949,1.32449
3950,2.32727
3951,1.33209
3952,2.45278
3953,2.65218
3954,1.99035
3955,2.00041
3956,4.7019
3957,3.916
3958,1.90933
3959,3.24218
3960,1.33581
3961,2.30584
3962,2.67402
3963,1.49905
3964,1.62544
3965,4.80589
3966,4.22806
3967,1.55357
3968,3.05262
3969,1.12636
3970,2.05825
3971,2.31748
3972,1.22236
3973,1.41136
3974,2.90746
3975,5.33068
3976,1.61243
3977,2.96618
3978,0.987526
3979,2.19458
3980,2.82112
3981,1.84095
3982,1.86403
3983,3.27069
3984,5.12029
3985,1.64474
3986,3.46639
3987,1.21764
3988,2.73176
3989,3.97318
3990,2.39854
3991,2.36086
3992,5.65573
3993,7.94692
3994,2.60498
3995,4.76747
3996,1.85205
3997,3.41246
3998,5.0653
3999,3.66351
4000,3.62426
4001,7.73414
4002,10.6338
4003,2.93246
4004,4.91545
4005,3.05521
4006,3.96387
4007,6.00959
4008,4.39822
4009,4.8092
4010,11.3642
4011,10.3672
4012,3.26774
4013,5.62424
4014,3.67078
4015,4.14221
4016,6.31425
4017,5.16489
4018,4.88594
4019,9.1055
4020,9.90789
4021,3.71574
4022,6.26586
4023,3.7696
4024,4.06802
4025,6.31727
4026,5.41964
4027,5.1662
4028,8.48057
4029,8.3145
4030,3.88971
4031,4.61575
4032,3.34151
4033,3.41463
4034,5.41037
4035,5.39819
4036,4.05785
4037,6.56919
4038,6.77386
4039,2.75835
4040,3.36319
4041,3.08188
4042,3.13101
4043,4.87095
4044,4.50953
4045,3.04143
4046,5.7911
4047,6.43463
4048,2.26493
4049,2.87493
4050,2.45635
4051,3.02734
4052,4.35076
4053,3.29373
4054,2.33546
4055,4.28692
4056,5.11706
4057,2.05367
4058,2.61022
4059,2.18623
4060,2.6349
4061,3.76206
4062,2.38632
4063,1.7629
4064,4.26721
4065,4.8268
4066,1.65904
4067,1.92736
4068,1.56666
4069,2.09866
4070,2.88017
4071,2.01892
4072,1.35316
4073,3.43245
4074,3.36615
4075,1.55601
4076,1.62501
4077,1.32299
4078,1.87505
4079,2.21088
4080,1.48837
4081,1.12038
4082,3.32778
4083,3.54356
4084,1.10413
4085,1.28577
4086,1.03621
4087,1.57865
4088,1.73923
4089,1.02258
4090,0.996366
4091,2.50956
4092,2.52791
4093,0.925661
4094,0.773267
4095,0.822921
4096,1.37357
4097,1.45469
4098,1.25032
4099,0.8354
4100,2.46936
4101,2.45255
4102,0.769345
4103,0.946687
4104,0.705128
4105,1.14498
4106,1.25946
4107,0.953909
4108,0.734931
4109,2.37744
4110,1.56244
4111,0.710608
4112,1.09513
4113,0.559234
4114,1.01638
4115,1.14228
4116,0.923826
4117,0.684576
4118,2.18834
4119,1.33799
4120,0.744625
4121,0.872011
4122,0.346287
4123,1.04231
4124,0.953472
4125,0.829295
4126,0.647399
4127,2.11462
4128,1.67979
4129,0.555289
4130,0.70646
4131,0.260063
4132,1.08599
4133,0.979545
4134,0.622162
4135,0.695456
4136,2.21283
4137,1.38117
4138,0.742258
4139,0.770265
4140,0.19581
4141,1.15236
4142,0.995336
4143,0.846595
4144,0.67949
4145,2.95488
4146,1.44962
4147,0.528039
4148,0.796408
4149,0.200669
4150,1.29017
4151,1.36343
4152,0.926312
4153,0.803249
4154,2.56823
4155,2.07102
4156,0.390239
4157,0.760823
4158,0.286092
4159,1.13953
4160,0.989166
4161,0.83348
4162,0.592397
4163,1.68467
4164,1.29202
4165,0.439275
4166,0.64109
4167,0.197149
4168,1.03913
4169,0.775638
4170,0.737636
4171,0.62915
4172,1.43673
4173,1.80911
4174,0.485039
4175,1.06238
4176,0.207341
4177,1.0651
4178,0.889542
4179,0.777421
4180,0.561123
4181,1.76758
4182,1.54308
4183,0.500347
4184,1.04324
4185,0.190946
4186,0.98677
4187,0.740164
4188,0.802186
4189,0.570649
4190,1.78905
4191,1.41757
4192,0.525123
4193,0.48109
4194,0.225449
4195,0.980308
4196,0.74807
4197,0.89937
4198,0.61579
4199,1.8376
4200,1.41663
4201,0.322684
4202,0.578541
4203,0.219331
4204,0.859321
4205,0.649239
4206,0.722789
4207,0.539505
4208,1.69004
4209,1.46712
4210,0.47354
4211,0.945559
4212,0.239493
4213,0.847694
4214,0.739814
4215,0.697697
4216,0.459884
4217,1.3755
4218,1.83055
4219,0.482716
4220,0.550226
4221,0.236065
4222,0.740557
4223,0.575446
4224,0.701107
4225,0.443922
4226,1.6127
4227,1.50571
4228,0.528309
4229,0.717669
4230,0.194856
4231,0.748494
4232,0.721319
4233,0.915105
4234,0.485615
4235,1.59523
4236,1.54008
4237,0.446168
4238,0.981003
4239,0.146224
4240,0.806775
4241,0.849335
4242,0.80403
4243,0.429032
4244,1.50396
4245,1.83237
4246,0.448118
4247,0.422259
4248,0.161359
4249,0.739082
4250,0.660131
4251,0.838498
4252,0.551729
4253,1.91995
4254,1.78492
4255,0.553578
4256,0.436681
4257,0.236721
4258,0.688229
4259,0.704977
4260,0.81651
4261,0.501538
4262,1.80594
4263,1.44485
4264,0.542503
4265,0.552131
4266,0.25825
4267,0.798826
4268,0.785257
4269,0.793445
4270,0.475489
4271,2.71542
4272,0.824939
4273,0.526236
4274,0.303509
4275,0.254935
4276,0.827363
4277,0.733553
4278,1.01435
4279,0.576808
4280,2.16087
4281,1.74429
4282,0.572846
4283,0.519163
4284,0.258605
4285,0.76005
4286,0.73107
4287,1.31236
4288,0.51694
4289,1.97684
4290,2.6291
4291,0.496311
4292,0.520772
4293,0.266667
4294,1.06972
4295,0.748849
4296,1.003
4297,0.787402
4298,3.04146
4299,2.93579
4300,0.625537
4301,0.823575
4302,0.305188
4303,1.14697
4304,0.797386
4305,1.1237
4306,0.875503
4307,2.54163
4308,1.60348
4309,0.519558
4310,1.22706
4311,0.455814
4312,1.10029
4313,0.804706
4314,0.536629
4315,0.920507
4316,1.966
4317,2.03389
4318,0.651981
4319,1.23744
4320,0.534609
4321,1.22232
4322,0.819857
4323,0.453306
4324,0.961741
4325,2.20756
4326,1.72668
4327,0.673579
4328,1.29307
4329,0.401146
4330,1.16085
4331,0.82592
4332,0.634467
4333,0.935589
4334,1.98884
4335,1.44881
4336,0.810758
4337,1.43739
4338,0.511424
4339,1.18616
4340,0.92253
4341,0.576134
4342,1.07703
4343,2.30826
4344,1.77888
4345,0.704851
4346,1.33174
4347,0.606239
4348,1.26536
4349,0.817673
4350,0.517045
4351,1.2587
4352,2.32787
4353,2.26309
4354,0.711894
4355,0.986251
4356,0.742927
4357,1.43237
4358,0.953584
4359,0.489675
4360,1.16754
4361,2.7947
4362,1.69119
4363,0.776416
4364,1.10803
4365,0.714689
4366,1.47118
4367,1.0303
4368,0.492362
4369,1.36683
4370,2.836
4371,1.52207
4372,0.849904
4373,0.993763
4374,0.702459
4375,1.48513
4376,1.01713
4377,0.632755
4378,1.28599
4379,2.91073
4380,1.91517
4381,0.761415
4382,1.10338
4383,0.746879
4384,1.82342
4385,1.34134
4386,0.688022
4387,1.78759
4388,2.79821
4389,2.27994
4390,1.04212
4391,1.07303
4392,0.834958
4393,1.8568
4394,1.16779
4395,0.472654
4396,1.50564
4397,3.46532
4398,1.86807
4399,0.860417
4400,1.18055
4401,0.820525
4402,1.84825
4403,1.23345
4404,0.491008
4405,1.62409
4406,3.37307
4407,1.88076
4408,0.840391
4409,1.14041
4410,0.78437
4411,2.13639
4412,1.35095
4413,0.731532
4414,1.65034
4415,2.44931
4416,2.76616
4417,0.948951
4418,1.50731
4419,1.02155
4420,2.33714
4421,1.70549
4422,0.823147
4423,2.40877
4424,4.64413
4425,3.65591
4426,1.28181
4427,1.7526
4428,0.896861
4429,2.37122
4430,1.69887
4431,0.631518
4432,2.0921
4433,3.24986
4434,3.13435
4435,1.34713
4436,2.8611
4437,0.730643
4438,2.01011
4439,1.23763
4440,0.521191
4441,1.498
4442,2.6814
4443,2.71467
4444,0.975721
4445,2.09157
4446,0.879438
4447,2.05233
4448,1.29185
4449,0.565154
4450,1.52172
4451,2.81846
4452,3.28543
4453,1.16272
4454,2.01491
4455,1.1335
4456,2.30192
4457,1.53273
4458,0.748836
4459,1.78223
4460,3.62599
4461,3.93648
4462,1.24543
4463,2.36109
4464,1.43192
4465,2.7006
4466,1.88401
4467,0.956439
4468,2.24321
4469,3.84832
4470,5.53694
4471,1.34295
4472,2.54486
4473,2.86898
4474,2.77127
4475,2.2727
4476,1.24434
4477,2.95203
4478,4.89932
4479,6.36249
4480,1.62182
4481,2.75882
4482,3.4081
4483,3.4093
4484,2.4923
4485,1.3883
4486,3.7718
4487,4.74018
4488,7.05801
4489,1.72803
4490,3.19712
4491,2.99946
4492,3.51404
4493,2.77244
4494,1.37435
4495,3.52871
4496,3.81894
4497,5.57286
4498,1.94219
4499,3.25045
4500,2.60578
4501,3.13718
4502,2.59441
4503,2.03747
4504,3.73622
4505,3.68417
4506,4.41159
4507,1.92642
4508,3.28088
4509,1.64566
4510,2.85615
4511,3.00943
4512,2.13283
4513,3.33552
4514,4.71388
4515,4.24832
4516,1.81872
4517,3.22581
4518,1.42276
4519,2.56468
4520,2.63257
4521,1.71694
4522,2.68422
4523,4.05871
4524,2.18581
4525,1.73206
4526,2.78473
4527,1.34326
4528,2.58683
4529,2.03059
4530,1.6791
4531,2.10125
4532,3.00117
4533,3.56011
4534,1.65618
4535,2.42992
4536,1.00977
4537,2.37229
4538,1.78812
4539,1.46091
4540,1.72736
4541,2.47364
4542,2.5915
4543,1.38116
4544,2.49566
4545,0.848527
4546,2.07815
4547,1.58885
4548,1.1885
4549,1.46901
4550,2.07223
4551,2.17375
4552,1.4345
4553,2.28079
4554,0.658886
4555,1.96256
4556,1.38786
4557,0.823615
4558,1.28939
4559,2.03466
4560,2.58934
4561,1.25906
4562,1.77823
4563,0.381667
4564,1.63394
4565,1.28928
4566,0.849762
4567,1.05252
4568,3.00374
4569,1.59888
4570,1.00828
4571,1.63161
4572,0.473023
4573,1.36686
4574,1.25454
4575,0.880158
4576,1.04978
4577,2.12016
4578,1.98286
4579,1.12989
4580,1.9754
4581,1.32213
4582,4.11941
4583,2.57236
4584,1.11993
4585,2.53097
4586,2.72206
4587,4.44003
4588,2.80333
4589,4.92807
4590,1.0842
4591,3.07131
4592,2.24818
4593,0.991536
4594,2.44659
4595,2.43883
4596,3.78914
4597,1.91067
4598,3.33602
4599,1.03759
4600,4.23135
4601,1.85924
4602,1.03712
4603,1.70301
4604,2.12002
4605,3.60138
4606,1.43626
4607,1.97779
4608,0.715393
4609,11.0164
4610,1.90263
4611,0.886274
4612,1.50982
4613,2.10713
4614,2.69931
4615,1.48587
4616,2.05299
4617,0.960506
4618,12.6782
4619,1.99115
4620,0.968875
4621,1.51273
4622,1.7697
4623,1.54704
4624,1.47944
4625,2.11329
4626,1.51006
4627,9.69873
4628,1.94049
4629,0.835476
4630,1.33925
4631,1.40288
4632,1.13281
4633,1.29874
4634,2.07322
4635,1.39404
4636,6.24894
4637,1.90888
4638,0.569984
4639,1.51146
4640,1.54936
4641,1.55843
4642,1.22628
4643,1.91916
4644,1.28974
4645,4.30741
4646,1.73991
4647,0.800633
4648,1.82111
4649,1.27805
4650,1.01246
4651,1.2413
4652,2.36581
4653,0.807103
4654,2.93906
4655,1.33025
4656,0.656682
4657,1.86968
4658,1.19359
4659,0.979173
4660,1.16846
4661,2.26679
4662,0.897612
4663,1.97889
4664,1.07063
4665,0.55614
4666,1.90577
4667,1.47617
4668,1.1001
4669,1.13112
4670,2.74343
4671,0.650484
4672,1.49644
4673,0.986228
4674,0.382824
4675,1.44746
4676,1.40872
4677,1.73194
4678,0.859727
4679,2.79197
4680,0.485462
4681,1.17396
4682,0.947481
4683,0.394937
4684,1.51184
4685,1.18308
4686,1.10282
4687,0.720955
4688,3.08264
4689,0.427573
4690,1.07823
4691,0.893047
4692,0.405567
4693,1.49086
4694,1.29207
4695,1.09028
4696,0.826613
4697,2.23362
4698,0.385137
4699,1.01755
4700,0.886824
4701,0.40443
4702,1.48304
4703,1.48293
4704,1.76193
4705,0.769184
4706,2.18168
4707,0.350148
4708,1.00274
4709,0.991404
4710,0.37643
4711,1.50607
4712,1.56082
4713,0.800676
4714,0.852161
4715,2.05627
4716,0.267705
4717,1.01911
4718,0.926273
4719,0.55631
4720,1.63625
4721,1.52908
4722,1.01847
4723,0.789292
4724,2.01769
4725,0.465896
4726,1.03488
4727,0.933825
4728,0.554342
4729,2.23016
4730,3.26581
4731,2.76924
4732,0.85246
4733,2.06348
4734,0.533529
4735,1.20081
4736,1.12636
4737,2.42494
4738,3.15987
4739,5.9817
4740,4.75631
4741,0.981198
4742,3.00167
4743,0.695686
4744,1.5318
4745,2.09056
4746,2.25424
4747,4.95557
4748,9.23291
4749,8.52641
4750,1.84398
4751,3.56218
4752,0.87534
4753,2.13339
4754,2.72665
4755,2.70693
4756,5.10041
4757,8.54917
4758,7.35863
4759,2.41792
4760,4.08232
4761,1.38597
4762,2.2679
4763,2.7575
4764,2.64654
4765,4.77277
4766,7.7484
4767,9.61234
4768,2.62109
4769,3.85694
4770,1.7382
4771,2.41657
4772,2.72465
4773,3.29494
4774,4.85935
4775,7.06987
4776,8.79752
4777,3.45904
4778,3.72364
4779,1.61863
4780,2.34788
4781,3.12692
4782,3.53346
4783,5.04273
4784,7.62495
4785,9.72926
4786,5.3829
4787,5.45719
4788,1.63829
4789,2.7123
4790,4.33246
4791,6.66831
4792,5.49133
4793,8.29898
4794,11.2912
4795,7.05157
4796,5.1798
4797,2.42389
4798,3.30184
4799,6.46847
4800,9.71808
4801,6.41715
4802,6.498
4803,12.2409
4804,9.27888
4805,6.44185
4806,4.51895
4807,4.71869
4808,9.87409
4809,9.90557
4810,8.71103
4811,5.925
4812,10.9028
4813,7.69778
4814,5.65572
4815,7.12848
4816,5.69058
4817,9.72033
4818,7.08522
4819,8.86616
4820,5.98485
4821,8.83199
4822,6.15067
4823,5.92614
4824,9.8235
4825,5.42856
4826,8.2995
4827,6.281
4828,6.66982
4829,5.20833
4830,6.69033
4831,4.8087
4832,5.5128
4833,7.50346
4834,4.68809
4835,6.06603
4836,4.11917
4837,5.08819
4838,4.33516
4839,6.13812
4840,3.37655
4841,4.66209
4842,4.96028
4843,3.82929
4844,4.15103
4845,2.58401
4846,3.62071
4847,4.17114
4848,5.61032
4849,2.69027
4850,4.13592
4851,3.1036
4852,3.75916
4853,3.22139
4854,2.16522
4855,3.37864
4856,3.6645
4857,4.49009
4858,2.70044
4859,4.57692
